0.000000e+00	1.000000e+00
2.000000e-04	8.881263e-01
4.000000e-04	7.822856e-01
6.000000e-04	6.873042e-01
8.000000e-04	5.721615e-01
1.000000e-03	4.984535e-01
1.200000e-03	4.245658e-01
1.400000e-03	3.385702e-01
1.600000e-03	3.003041e-01
1.800000e-03	2.490745e-01
2.000000e-03	2.128480e-01
2.200000e-03	2.500527e-01
2.400000e-03	2.296848e-01
2.600000e-03	2.113072e-01
2.800000e-03	2.597689e-01
3.000000e-03	2.338688e-01
3.200000e-03	2.106726e-01
3.400000e-03	1.768538e-01
3.600000e-03	1.051692e-01
3.800000e-03	1.065121e-01
4.000000e-03	7.777553e-02
4.200000e-03	5.780208e-02
4.400000e-03	4.342272e-02
4.600000e-03	2.348252e-02
4.800000e-03	5.453467e-02
5.000000e-03	3.426054e-02
5.200000e-03	6.037601e-02
5.400000e-03	1.549424e-02
5.600000e-03	4.303776e-02
5.800000e-03	5.136769e-02
6.000000e-03	3.640007e-02
6.200000e-03	1.273487e-02
6.400000e-03	1.386727e-02
6.600000e-03	2.661274e-02
6.800000e-03	4.436345e-03
7.000000e-03	5.193955e-02
7.200000e-03	3.444175e-02
7.400000e-03	9.939949e-03
7.600000e-03	2.863576e-02
7.800000e-03	4.233559e-02
8.000000e-03	4.619709e-02
8.200000e-03	4.249145e-02
8.400000e-03	6.679822e-02
8.600000e-03	5.233706e-02
8.800000e-03	1.835797e-02
9.000000e-03	2.538467e-02
9.200000e-03	6.872872e-02
9.400000e-03	1.185536e-02
9.600000e-03	2.980335e-02
9.800000e-03	5.556014e-02
1.000000e-02	1.878265e-02
1.020000e-02	7.631267e-02
1.040000e-02	5.312209e-02
1.060000e-02	4.036227e-02
1.080000e-02	6.403915e-02
1.100000e-02	3.972282e-02
1.120000e-02	3.372868e-03
1.140000e-02	4.350806e-02
1.160000e-02	2.326226e-03
1.180000e-02	2.919407e-02
1.200000e-02	3.403451e-02
1.220000e-02	4.406234e-02
1.240000e-02	4.182873e-02
1.260000e-02	7.731918e-02
1.280000e-02	8.547462e-02
1.300000e-02	1.169219e-01
1.320000e-02	9.396574e-02
1.340000e-02	1.120094e-01
1.360000e-02	9.306005e-02
1.380000e-02	1.016143e-01
1.400000e-02	1.269779e-01
1.420000e-02	1.312164e-01
1.440000e-02	1.342569e-01
1.460000e-02	9.945919e-02
1.480000e-02	9.414724e-02
1.500000e-02	1.341849e-01
1.520000e-02	1.395661e-01
1.540000e-02	1.426218e-01
1.560000e-02	1.294721e-01
1.580000e-02	1.359759e-01
1.600000e-02	1.170372e-01
1.620000e-02	1.313664e-01
1.640000e-02	1.120306e-01
1.660000e-02	9.465817e-02
1.680000e-02	4.449298e-02
1.700000e-02	1.845366e-02
1.720000e-02	3.353081e-02
1.740000e-02	2.683721e-02
1.760000e-02	5.293623e-02
1.780000e-02	5.954803e-02
1.800000e-02	3.980367e-02
1.820000e-02	3.323450e-02
1.840000e-02	2.261695e-02
1.860000e-02	5.916640e-02
1.880000e-02	5.917415e-02
1.900000e-02	1.943706e-02
1.920000e-02	2.015760e-02
1.940000e-02	2.204382e-02
1.960000e-02	5.151458e-02
1.980000e-02	6.335216e-02
2.000000e-02	6.600747e-02
2.020000e-02	6.676457e-02
2.040000e-02	6.173256e-02
2.060000e-02	5.786239e-02
2.080000e-02	5.690517e-02
2.100000e-02	7.704177e-02
2.120000e-02	5.411663e-02
2.140000e-02	5.505620e-02
2.160000e-02	6.688315e-02
2.180000e-02	2.087167e-02
2.200000e-02	1.569594e-02
2.220000e-02	4.271010e-02
2.240000e-02	4.767827e-02
2.260000e-02	5.260096e-02
2.280000e-02	9.600307e-02
2.300000e-02	8.936545e-02
2.320000e-02	7.785241e-02
2.340000e-02	5.861937e-02
2.360000e-02	7.801769e-02
2.380000e-02	8.009281e-02
2.400000e-02	3.707120e-02
2.420000e-02	5.064946e-02
2.440000e-02	5.225241e-02
2.460000e-02	1.889264e-02
2.480000e-02	1.786483e-02
2.500000e-02	8.717852e-03
2.520000e-02	2.571794e-02
2.540000e-02	2.388782e-02
2.560000e-02	5.765303e-02
2.580000e-02	5.409462e-02
2.600000e-02	3.968527e-02
2.620000e-02	2.555207e-02
2.640000e-02	1.982627e-02
2.660000e-02	1.546595e-02
2.680000e-02	2.402554e-02
2.700000e-02	4.207320e-02
2.720000e-02	7.831574e-02
2.740000e-02	8.804552e-02
2.760000e-02	9.260505e-02
2.780000e-02	9.742737e-02
2.800000e-02	1.088174e-01
2.820000e-02	1.326079e-01
2.840000e-02	8.673506e-02
2.860000e-02	4.430780e-02
2.880000e-02	9.777431e-03
2.900000e-02	2.499279e-02
2.920000e-02	3.538399e-02
2.940000e-02	3.512128e-02
2.960000e-02	1.933857e-02
2.980000e-02	3.127363e-02
3.000000e-02	2.971717e-02
3.020000e-02	6.901189e-02
3.040000e-02	6.761845e-02
3.060000e-02	8.972231e-02
3.080000e-02	7.837009e-02
3.100000e-02	1.059971e-01
3.120000e-02	1.222261e-01
3.140000e-02	1.323706e-01
3.160000e-02	1.189247e-01
3.180000e-02	1.292312e-01
3.200000e-02	1.311914e-01
3.220000e-02	1.142462e-01
3.240000e-02	7.024255e-02
3.260000e-02	7.517696e-02
3.280000e-02	2.201018e-02
3.300000e-02	1.508613e-02
3.320000e-02	6.029099e-02
3.340000e-02	5.013043e-02
3.360000e-02	5.970009e-02
3.380000e-02	7.670046e-02
3.400000e-02	5.289594e-02
3.420000e-02	2.283070e-02
3.440000e-02	3.105155e-02
3.460000e-02	7.576727e-02
3.480000e-02	8.373563e-02
3.500000e-02	9.310337e-02
3.520000e-02	5.732364e-02
3.540000e-02	7.704318e-02
3.560000e-02	7.553542e-02
3.580000e-02	6.999586e-02
3.600000e-02	6.864089e-02
3.620000e-02	9.777440e-02
3.640000e-02	1.249330e-01
3.660000e-02	5.955733e-02
3.680000e-02	1.211702e-01
3.700000e-02	6.572663e-02
3.720000e-02	2.086669e-02
3.740000e-02	2.651660e-02
3.760000e-02	4.330475e-02
3.780000e-02	2.338681e-02
3.800000e-02	3.850198e-02
3.820000e-02	2.818097e-02
3.840000e-02	3.944780e-02
3.860000e-02	1.108910e-02
3.880000e-02	3.187854e-02
3.900000e-02	3.821538e-02
3.920000e-02	5.027863e-02
3.940000e-02	7.008504e-02
3.960000e-02	7.346083e-02
3.980000e-02	6.203739e-02
4.000000e-02	4.408064e-02
4.020000e-02	6.708996e-02
4.040000e-02	5.123227e-02
4.060000e-02	5.440194e-02
4.080000e-02	8.307292e-02
4.100000e-02	3.421596e-02
4.120000e-02	4.642094e-02
4.140000e-02	1.623371e-02
4.160000e-02	3.191739e-02
4.180000e-02	3.977538e-02
4.200000e-02	4.157839e-02
4.220000e-02	7.929908e-02
4.240000e-02	8.153020e-02
4.260000e-02	9.953760e-02
4.280000e-02	8.521581e-02
4.300000e-02	5.739257e-02
4.320000e-02	1.922408e-02
4.340000e-02	3.415555e-02
4.360000e-02	3.384848e-02
4.380000e-02	2.155296e-02
4.400000e-02	1.111549e-02
4.420000e-02	2.379559e-02
4.440000e-02	4.108673e-02
4.460000e-02	2.393062e-02
4.480000e-02	5.096595e-02
4.500000e-02	7.551840e-02
4.520000e-02	3.944741e-02
4.540000e-02	2.702825e-02
4.560000e-02	1.671451e-02
4.580000e-02	2.500679e-02
4.600000e-02	1.405134e-02
4.620000e-02	1.033690e-02
4.640000e-02	3.329117e-02
4.660000e-02	4.881429e-02
4.680000e-02	2.174147e-02
4.700000e-02	3.396011e-02
4.720000e-02	6.892644e-02
4.740000e-02	1.461805e-02
4.760000e-02	5.576118e-02
4.780000e-02	2.934368e-02
4.800000e-02	5.198275e-02
4.820000e-02	4.272785e-02
4.840000e-02	3.765699e-02
4.860000e-02	4.212455e-02
4.880000e-02	5.654795e-02
4.900000e-02	7.577724e-02
4.920000e-02	1.530499e-02
4.940000e-02	3.998337e-02
4.960000e-02	3.455004e-02
4.980000e-02	6.566125e-02
5.000000e-02	7.796114e-02
5.020000e-02	1.010520e-01
5.040000e-02	1.110281e-01
5.060000e-02	1.122254e-01
5.080000e-02	9.872032e-02
5.100000e-02	1.066075e-01
5.120000e-02	9.847339e-02
5.140000e-02	5.758369e-02
5.160000e-02	6.274405e-02
5.180000e-02	4.912780e-02
5.200000e-02	4.810072e-02
5.220000e-02	4.787440e-02
5.240000e-02	9.081763e-02
5.260000e-02	8.300129e-02
5.280000e-02	6.142430e-02
5.300000e-02	5.077182e-02
5.320000e-02	3.841329e-02
5.340000e-02	1.870874e-02
5.360000e-02	6.983233e-02
5.380000e-02	6.618005e-02
5.400000e-02	7.964716e-02
5.420000e-02	4.408785e-02
5.440000e-02	6.135070e-02
5.460000e-02	8.077795e-02
5.480000e-02	8.159136e-02
5.500000e-02	7.416226e-02
5.520000e-02	9.038600e-02
5.540000e-02	7.253259e-02
5.560000e-02	3.294775e-02
5.580000e-02	4.045130e-02
5.600000e-02	4.675568e-02
5.620000e-02	5.481130e-02
5.640000e-02	5.692464e-02
5.660000e-02	7.233003e-02
5.680000e-02	1.064250e-01
5.700000e-02	1.139113e-01
5.720000e-02	1.164590e-01
5.740000e-02	1.324828e-01
5.760000e-02	1.340689e-01
5.780000e-02	9.067483e-02
5.800000e-02	9.642742e-02
5.820000e-02	1.087980e-01
5.840000e-02	1.423574e-01
5.860000e-02	1.189590e-01
5.880000e-02	9.652315e-02
5.900000e-02	1.199121e-01
5.920000e-02	8.869588e-02
5.940000e-02	4.148640e-02
5.960000e-02	2.866115e-02
5.980000e-02	2.116757e-02
6.000000e-02	1.736149e-02
6.020000e-02	3.026776e-02
6.040000e-02	3.998759e-02
6.060000e-02	3.059191e-02
6.080000e-02	2.143646e-02
6.100000e-02	2.638835e-02
6.120000e-02	4.183092e-02
6.140000e-02	6.097896e-02
6.160000e-02	6.064145e-02
6.180000e-02	6.588050e-02
6.200000e-02	4.357452e-02
6.220000e-02	8.364014e-02
6.240000e-02	1.003168e-01
6.260000e-02	9.035553e-02
6.280000e-02	3.277612e-02
6.300000e-02	3.001862e-02
6.320000e-02	6.304723e-02
6.340000e-02	4.002961e-02
6.360000e-02	3.173510e-02
6.380000e-02	2.151352e-02
6.400000e-02	8.590178e-03
6.420000e-02	2.333396e-02
6.440000e-02	2.508643e-02
6.460000e-02	2.196586e-02
6.480000e-02	6.281745e-02
6.500000e-02	1.008440e-01
6.520000e-02	4.416602e-02
6.540000e-02	1.342573e-02
6.560000e-02	1.744711e-02
6.580000e-02	4.079668e-02
6.600000e-02	5.183064e-02
6.620000e-02	3.961200e-02
6.640000e-02	6.070311e-02
6.660000e-02	6.167620e-02
6.680000e-02	6.950767e-02
6.700000e-02	9.084026e-02
6.720000e-02	1.028171e-01
6.740000e-02	7.949964e-02
6.760000e-02	8.003769e-02
6.780000e-02	6.504023e-02
6.800000e-02	7.129563e-02
6.820000e-02	3.860572e-02
6.840000e-02	3.279295e-02
6.860000e-02	2.609033e-02
6.880000e-02	2.886318e-02
6.900000e-02	2.212489e-02
